name,imgall,linkall,price,introduce
欧漫俪&3206-1,http://www.go2.cn//go2.i.ximgs.net/0/37720/20200622/20200622357313116_450.jpg,http://www.go2.cn/product/oksqeci.html?form=Search,140,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='爆款玛丽珍单鞋，现货'>]"
天宝丽人&200,http://www.go2.cn//go2.i.ximgs.net/9/36039/20200628/20200628695376001_450.jpg,http://www.go2.cn/product/okssqme.html?form=Search,125,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='韩版 单鞋'>]"
粉墨&FM6619-1,http://www.go2.cn//go2.i.ximgs.net/2/61152/20200608/20200608122319800202006081223198001_450.jpg,http://www.go2.cn/product/okimmci.html?form=Search,158,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货现货，上架就会卖的厚底玛丽珍单鞋！！！'>]"
艾家&AJ759,http://www.go2.cn//go2.i.ximgs.net/7/17467/20200619/20200619359222003_450.jpg,http://www.go2.cn/product/okiskcg.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='真皮单鞋 高跟粗跟 现货！现货专业匹酱'>]"
艾丝丽鞋业&8777,http://www.go2.cn//go2.i.ximgs.net/2/262/20200617/20200617102243015_450.jpg,http://www.go2.cn/product/okiiikg.html?form=Search,65,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020新款洛丽塔单鞋'>]"
花漾&B7002,http://www.go2.cn//go2.i.ximgs.net/3/115083/20200607/20200607266986080_450.jpg,http://www.go2.cn/product/okekmeq.html?form=Search,138,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020早秋奶奶单鞋'>]"
花漾&B7001,http://www.go2.cn//go2.i.ximgs.net/3/115083/20200614/20200614933806098_450.jpg,http://www.go2.cn/product/okiakma.html?form=Search,138,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020早秋娃娃头单鞋'>]"
特兰帝斯&311,http://www.go2.cn//go2.i.ximgs.net/4/113934/20200601/20200601112038074_450.jpg,http://www.go2.cn/product/okeaaso.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='原版私模    网红单鞋'>]"
夏定定&D-755,http://www.go2.cn//go2.i.ximgs.net/1/170471/20200614/20200614155959239202006141559592395_450.jpg,http://www.go2.cn/product/okicmes.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货，里外全皮，羊皮鞋垫，玛丽珍平底单鞋'>]"
摩卡&285,http://www.go2.cn//go2.i.ximgs.net/2/565662/20200703/20200703850937011_450.jpg,http://www.go2.cn/product/okkgoko.html?form=Search,138,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='超软单鞋   现货'>]"
美足缘真皮&829-1,http://www.go2.cn//go2.i.ximgs.net/9/25859/20200709/20200709685387061_450.jpg,http://www.go2.cn/product/qmmqaeo.html?form=Search,180,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='韩版休闲单鞋'>]"
靓派&D01,http://www.go2.cn//go2.i.ximgs.net/1/539851/20200612/20200612083901096_450.jpg,http://www.go2.cn/product/okecgog.html?form=Search,155,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020秋季新款粗跟单鞋欧美复古百搭舒适工作鞋'>]"
靓派&D16-1,http://www.go2.cn//go2.i.ximgs.net/1/539851/20200704/20200704429824068_450.jpg,http://www.go2.cn/product/okkasgk.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020年秋季新款单鞋粗跟欧美百搭复古真皮女鞋'>]"
缪丑丑&C79,http://www.go2.cn//go2.i.ximgs.net/0/621760/20200622/20200622915086008_450.jpg,http://www.go2.cn/product/oksqame.html?form=Search,150,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货充足！法式复古女鞋 小香风铆钉低跟单鞋女'>]"
靓派&D11,http://www.go2.cn//go2.i.ximgs.net/1/539851/20200612/20200612673694068_450.jpg,http://www.go2.cn/product/okigcsm.html?form=Search,160,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020秋季高跟单鞋粗跟防水台欧美复古真皮 女鞋'>]"
岷欣&1221,http://www.go2.cn//go2.i.ximgs.net/3/526243/20200627/20200627124832053_450.jpg,http://www.go2.cn/product/okseqei.html?form=Search,168,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货现货现货，牛漆皮，系带深口单鞋'>]"
弘源&H2188,http://www.go2.cn//go2.i.ximgs.net/3/113413/20200704/20200704204006806202007042040068064_450.png,http://www.go2.cn/product/okkcgim.html?form=Search,165,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='欧美 单鞋'>]"
雨田&106,http://www.go2.cn//go2.i.ximgs.net/5/107025/20200702/20200702151501426202007021515014266_450.jpg,http://www.go2.cn/product/okkqoki.html?form=Search,150,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='浅口单鞋'>]"
岷欣&1213,http://www.go2.cn//go2.i.ximgs.net/3/526243/20211228/20211228040684027_450.jpg,http://www.go2.cn/product/oksisoq.html?form=Search,148,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货上新！粗跟花皮单鞋'>]"
熙媚尔&A1988,http://www.go2.cn//go2.i.ximgs.net/0/31190/20200628/20200628721090007_450.jpg,http://www.go2.cn/product/oksiiig.html?form=Search,158,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020 新款头层牛皮，尖头高跟，花边水钻，蝴蝶结，深口单鞋，时装鞋，猪皮...'>]"
靓派&D18,http://www.go2.cn//go2.i.ximgs.net/1/539851/20200621/20200621318029055_450.jpg,http://www.go2.cn/product/oksoica.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020年秋季 新款 粗跟 欧美 百搭复古真皮单鞋'>]"
靓派&D09,http://www.go2.cn//go2.i.ximgs.net/1/539851/20200612/20200612847429070_450.jpg,http://www.go2.cn/product/okigsai.html?form=Search,155,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020秋季粗跟单鞋欧美复古风 时尚款 百搭'>]"
靓派&D12,http://www.go2.cn//go2.i.ximgs.net/1/539851/20200612/20200612441605070_450.jpg,http://www.go2.cn/product/okigcso.html?form=Search,160,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020秋季新款高跟单鞋粗跟防水台欧美 复古真皮女鞋'>]"
美蒂&3006,http://www.go2.cn//go2.i.ximgs.net/3/118903/20200626/20200626532543072_450.jpg,http://www.go2.cn/product/okscggs.html?form=Search,155,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='欧美时尚同款 2020春秋新款系带真皮粗跟深口单鞋女高跟尖头时尚铁头单鞋女'>]"
摩卡&311,http://www.go2.cn//go2.i.ximgs.net/2/565662/20200608/20200608388286015_450.jpg,http://www.go2.cn/product/okimiqg.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='经典复古风单鞋 软'>]"
美丽佳&A238,http://www.go2.cn//go2.i.ximgs.net/3/127953/20200606/20200606764422084_450.jpg,http://www.go2.cn/product/okesgok.html?form=Search,140,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='里外全皮 常年不下架~基础款通勤名媛风单鞋！'>]"
麦田&M5212,http://www.go2.cn//go2.i.ximgs.net/3/400273/20200608/20200608886804074_450.jpg,http://www.go2.cn/product/okimoas.html?form=Search,138,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020秋季新款 必火珍珠单鞋 赫本风 尖头小粗 红色婚鞋'>]"
醉美鞋业&YZ-88015,http://www.go2.cn//go2.i.ximgs.net/8/13818/20200425/20200425048593001_450.jpg,http://www.go2.cn/product/okqqige.html?form=Search,158,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='镂空网纱厚底乐福鞋一脚蹬乐福鞋'>]"
北邪&903,http://www.go2.cn//go2.i.ximgs.net/5/523025/20200614/20200614210458852202006142104588525_450.jpg,http://www.go2.cn/product/okiaomk.html?form=Search,138,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='复古玛丽珍单鞋  里外全皮   2020秋新款'>]"
艾家&AJ908,http://www.go2.cn//go2.i.ximgs.net/7/17467/20200525/20200525034105022_450.jpg,http://www.go2.cn/product/okciaoc.html?form=Search,130,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='真皮单鞋 已备货 已测图 转化高 工厂直发 '>]"
牛X&X289,http://www.go2.cn//go2.i.ximgs.net/6/402966/20200702/20200702669719060_450.jpg,http://www.go2.cn/product/okkosqc.html?form=Search,148,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='鞋底巨软  主推   单鞋拖鞋两穿  平跟 欧美 懒人鞋 '>]"
遇见&F202,http://www.go2.cn//go2.i.ximgs.net/1/603481/20200712/20200712548007067_450.jpg,http://www.go2.cn/product/qmmecqi.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='复古玛丽珍单鞋 舒适百搭'>]"
靓派&D10,http://www.go2.cn//go2.i.ximgs.net/1/539851/20200612/20200612268076067_450.jpg,http://www.go2.cn/product/okigcik.html?form=Search,155,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020秋季粗跟欧美复古真皮 单鞋'>]"
美丽佳&A239,http://www.go2.cn//go2.i.ximgs.net/3/127953/20200618/20200618790566003_450.jpg,http://www.go2.cn/product/okisiqi.html?form=Search,140,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='款已测 放心卖 ~~常年款  不下架 里外全皮复古单鞋'>]"
美丽佳&A235,http://www.go2.cn//go2.i.ximgs.net/3/127953/20200521/20200521865963082_450.jpg,http://www.go2.cn/product/okcaqck.html?form=Search,140,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='常年基础款  两种跟高 永不下架  里外全皮粗跟尖头单鞋！'>]"
靓派&D14,http://www.go2.cn//go2.i.ximgs.net/1/539851/20200621/20200621096652064_450.jpg,http://www.go2.cn/product/oksoicq.html?form=Search,160,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020年秋季新款 高跟 粗跟 防水台 欧美 复古 羊皮单鞋'>]"
艾家&AJ625-1,http://www.go2.cn//go2.i.ximgs.net/7/17467/20200611/20200611463607021_450.jpg,http://www.go2.cn/product/okiqeim.html?form=Search,135,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='珍珠 单鞋 数据已测现货！现货！'>]"
艾薇琳&A159-13,http://www.go2.cn//go2.i.ximgs.net/6/131866/20200706/20200706514214044_450.jpg,http://www.go2.cn/product/okkicoo.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='简约百搭单鞋'>]"
喵小姐&zp1999,http://www.go2.cn//go2.i.ximgs.net/5/401245/20200625/202006252144571042020062521445710412_450.jpg,http://www.go2.cn/product/okscosa.html?form=Search,138,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='平底单鞋 软底单鞋 软皮单鞋 网红单鞋 方头单鞋'>]"
美蒂&3011,http://www.go2.cn//go2.i.ximgs.net/3/118903/20200628/20200628547864072_450.jpg,http://www.go2.cn/product/oksikqg.html?form=Search,149,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data=' 内外真皮！ 同款方头高跟鞋女粗跟2020春季新款英伦风两穿真皮百搭浅口中...'>]"
醉美鞋业&T80-16,http://www.go2.cn//go2.i.ximgs.net/8/13818/20200501/20200501525846001_450.jpg,http://www.go2.cn/product/okgoosm.html?form=Search,158,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='厚底 网纱 一脚蹬 水钻 绣花 真皮 乐福鞋 松糕'>]"
艾爱猫&1253,http://www.go2.cn//go2.i.ximgs.net/7/30027/20200613/20200613351083116_450.jpg,http://www.go2.cn/product/okiameg.html?form=Search,138,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='新款 超软巨舒服百搭中口单鞋女'>]"
佳丽缘&2601,http://www.go2.cn//go2.i.ximgs.net/4/10944/20200614/20200614076482056_450.jpg,http://www.go2.cn/product/okicmmo.html?form=Search,138,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data=' 葡萄妈同款   2020年新款单鞋真皮粗跟奶奶鞋'>]"
香美妮&m11,http://www.go2.cn//go2.i.ximgs.net/6/539936/20200703/202007031037503552020070310375035510_450.jpg,http://www.go2.cn/product/oksqeqg.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020RV秋季新款方头方扣漆皮包跟单鞋女细跟高跟鞋漆面方扣牛筋防滑大底'>]"
蓝月光&10221-6,http://www.go2.cn//go2.i.ximgs.net/2/211272/20200615/20200615882477044_450.jpg,http://www.go2.cn/product/okieqci.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='休闲百搭单鞋'>]"
柯玛妮&271,http://www.go2.cn//go2.i.ximgs.net/5/59845/20200602/20200602603390071_450.jpg,http://www.go2.cn/product/okeasam.html?form=Search,148,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货现货！新款玛丽珍鞋！'>]"
金女人&D58-244,http://www.go2.cn//go2.i.ximgs.net/0/78460/20200621/20200621943564056_450.jpg,http://www.go2.cn/product/oksmiee.html?form=Search,155,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2021春季新款乐福鞋三色入舒适平底软面好走路'>]"
花姐&H128-4,http://www.go2.cn//go2.i.ximgs.net/5/467735/20200705/20200705310613073_450.jpg,http://www.go2.cn/product/okkeggs.html?form=Search,128,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='时尚百搭出行必备款2020新款真皮明星同款短靴网红款同款专柜真皮主推优惠更...'>]"
漂亮女孩&G22-3,http://www.go2.cn//go2.i.ximgs.net/5/25295/20200606/20200606210218023202006062102180238_450.png,http://www.go2.cn/product/okemooc.html?form=Search,138,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='欧美 系带 单鞋'>]"
蓉欣鞋业&3018,http://www.go2.cn//go2.i.ximgs.net/5/85525/20200516/20200516073914677202005160739146771_450.jpg,http://www.go2.cn/product/okaiica.html?form=Search,158,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='水钻厚底网纱乐福鞋'>]"
特兰帝斯&283,http://www.go2.cn//go2.i.ximgs.net/4/113934/20200626/20200626406400027_450.jpg,http://www.go2.cn/product/okscqaq.html?form=Search,128,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='小清新单鞋  现货'>]"
弘源&H2193,http://www.go2.cn//go2.i.ximgs.net/3/113413/20200704/20200704021700022_450.jpg,http://www.go2.cn/product/okkcgio.html?form=Search,160,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='欧美 单鞋'>]"
麦田&M5205,http://www.go2.cn//go2.i.ximgs.net/3/400273/20200623/20200623161655451202006231616554515_450.jpg,http://www.go2.cn/product/okiqkgi.html?form=Search,145,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='经典款，牛漆皮单鞋，商场品质 长卖四季款 圆头单鞋'>]"
爱丫丫女鞋&023-7,http://www.go2.cn//go2.i.ximgs.net/9/32799/20200424/20200424258240053_450.jpg,http://www.go2.cn/product/okqosga.html?form=Search,68,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='网纱刺绣凉单鞋女夏时尚百搭出行必备脚环绊带舒适高跟鞋，本款尺码32-48码'>]"
雨田&515,http://www.go2.cn//go2.i.ximgs.net/5/107025/20200713/20200713120305436202007131203054369_450.jpg,http://www.go2.cn/product/qmmesqc.html?form=Search,160,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='欧美深口单鞋'>]"
忆江南&DS-86,http://www.go2.cn//go2.i.ximgs.net/3/54853/20200705/20200705846809028_450.jpg,http://www.go2.cn/product/okkesis.html?form=Search,173,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='复古单鞋女2022新款粗跟高跟鞋方头女鞋'>]"
睿妮思&2016,http://www.go2.cn//go2.i.ximgs.net/2/13622/20200617/20200617059335104_450.jpg,http://www.go2.cn/product/okiesas.html?form=Search,165,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='欧美新款尖头真皮粗跟浅口高跟单鞋'>]"
夏定定&D-1015,http://www.go2.cn//go2.i.ximgs.net/1/170471/20200611/20200611210540746202006112105407468_450.jpg,http://www.go2.cn/product/okigqoi.html?form=Search,140,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货，里外全皮，羊皮鞋垫，简约通勤中粗跟单鞋'>]"
王巢&M8573,http://www.go2.cn//go2.i.ximgs.net/4/87724/20200708/20200708457132114_450.jpg,http://www.go2.cn/product/qmmoaki.html?form=Search,150,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货 全软漆皮玛丽珍  不打脚  自主设计   里外全皮'>]"
熙媚尔&A1911,http://www.go2.cn//go2.i.ximgs.net/0/31190/20200605/20200605921351003_450.jpg,http://www.go2.cn/product/okesogg.html?form=Search,148,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020秋冬新款，头层羊皮浅口尖头水钻跟 ，时装单鞋 尖头粗跟，主推优惠一步到位'>]"
艾家&AJ910,http://www.go2.cn//go2.i.ximgs.net/7/17467/20200618/20200618133618904202006181336189042_450.jpg,http://www.go2.cn/product/okiqioe.html?form=Search,139,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='玛丽珍复古单鞋 拼色款式 只做真皮 专业匹酱'>]"
凯瑟琳&Y67-1,http://www.go2.cn//go2.i.ximgs.net/8/110578/20201229/20201229213654535202012292136545356_450.png,http://www.go2.cn/product/oksgmqk.html?form=Search,148,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='时尚百搭款单鞋'>]"
简悦足女鞋&5565-2,http://www.go2.cn//go2.i.ximgs.net/4/8364/20200520/20200520160636388202005201606363882_450.jpg,http://www.go2.cn/product/okcqsea.html?form=Search,58,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='叙旧文艺复古女鞋平底森女日系玛丽珍单鞋低帮圆头学院风皮鞋'>]"
青青家&J-2006,http://www.go2.cn//go2.i.ximgs.net/6/53306/20200612/20200612134020077202006121340200771_450.jpg,http://www.go2.cn/product/okigcas.html?form=Search,155,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货，里外全皮，SW厚底乐福鞋'>]"
花姐&H128-1,http://www.go2.cn//go2.i.ximgs.net/5/467735/20200617/20200617926398022_450.jpg,http://www.go2.cn/product/okiicco.html?form=Search,128,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='全真皮里面全皮小香风单鞋拼色明星同款方头网红款专柜品质同款浅口工作鞋通勤风...'>]"
岷欣&1211,http://www.go2.cn//go2.i.ximgs.net/3/526243/20200713/20200713969385051_450.jpg,http://www.go2.cn/product/oksmoom.html?form=Search,148,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='现货现货现货  新品单鞋'>]"
熙媚尔&AK199,http://www.go2.cn//go2.i.ximgs.net/0/31190/20200702/20200702436301046_450.jpg,http://www.go2.cn/product/okkqqmi.html?form=Search,148,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020 新款头层牛皮，铆钉浅口单鞋，羊皮鞋垫尺码32-48，现货，主推优...'>]"
依一&YY705-1,http://www.go2.cn//go2.i.ximgs.net/5/486655/20200714/20200714819468028_450.jpg,http://www.go2.cn/product/qmmikcs.html?form=Search,128,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data=' 2022新款 粗跟小皮鞋 圆头乐福鞋经典百搭'>]"
靓派&D19,http://www.go2.cn//go2.i.ximgs.net/1/539851/20200621/20200621778420059_450.jpg,http://www.go2.cn/product/oksoicc.html?form=Search,160,"[<Selector xpath='.//div[@class=""cont-wrap""]/div[@class=""pro-info app-text-nowrap""]/text()' data='2020年秋季新款单鞋高跟粗跟防水台欧美复古百搭真皮女鞋'>]"
